Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2018-11-28,43.82501220703125,190.21778869628906,109.3071060180664,324.06085205078125,123.44673919677734,140.63999938964844,44.46261978149414,107.43971252441406,113.8154067993164,,190.03765869140625,169.6644744873047,138.19850158691406,111.52194213867188,46.51413345336914,138.65567016601562,103.81121826171875,46.58586502075195,178.91867065429688,190.5829620361328,72.9324722290039,108.35306549072266,73.11042785644531,88.28526306152344,124.35748291015625,271.9136047363281,139.6192169189453,55.20647048950195,78.58192443847656,93.7885513305664
2018-11-29,43.48834991455078,191.1149444580078,107.77725219726562,332.8644714355469,122.93698120117188,139.72000122070312,44.50962829589844,108.08540344238281,114.31537628173828,,187.4403533935547,167.97195434570312,139.57760620117188,110.14379119873047,45.409828186035156,138.0970458984375,102.9877700805664,46.264713287353516,180.26162719726562,190.78817749023438,73.57463073730469,107.44622039794922,72.79706573486328,88.10491943359375,124.2908935546875,273.46209716796875,137.36758422851562,54.64576721191406,78.77690124511719,93.62495422363281
2018-11-30,43.2534065246582,196.6679229736328,108.706787109375,336.94561767578125,128.0723419189453,142.75999450683594,45.0079345703125,108.16724395751953,113.21741485595703,,183.43853759765625,172.42799377441406,140.54489135742188,112.67344665527344,46.942527770996094,139.09121704101562,104.045166015625,47.60599899291992,180.65455627441406,193.9219512939453,74.92505645751953,108.12879180908203,73.77922058105469,89.70909118652344,124.04348754882812,273.1805419921875,139.9451141357422,55.42707061767578,78.60978698730469,93.97138977050781
2018-12-03,44.7647819519043,191.643798828125,108.7939224243164,349.77197265625,131.1686553955078,144.14999389648438,45.825927734375,109.74056243896484,113.46248626708984,,184.34280395507812,173.7858428955078,142.68060302734375,113.61637878417969,47.72315979003906,138.43789672851562,105.02767944335938,46.935359954833984,177.64537048339844,194.7053985595703,74.8117446899414,109.29889678955078,76.54887390136719,88.57952117919922,123.79610443115234,278.00604248046875,143.1941375732422,53.460018157958984,79.5567855834961,95.02994537353516
2018-12-04,42.79563903808594,186.76132202148438,104.2237319946289,332.80615234375,122.07794952392578,139.24000549316406,44.51902770996094,106.6212158203125,110.64897918701172,,177.30116271972656,167.6277313232422,136.64700317382812,110.25257873535156,45.45742416381836,138.2674560546875,100.3396224975586,46.83145523071289,177.3291473388672,188.58705139160156,73.85794067382812,105.81778717041016,74.437255859375,88.57003784179688,120.54206848144531,270.4521789550781,136.913330078125,53.39567184448242,76.89220428466797,92.20069885253906
2018-12-06,42.318485260009766,187.9418182373047,104.81436157226562,322.5061950683594,121.18114471435547,142.05999755859375,45.49685287475586,105.41169738769531,112.08024597167969,,177.08950805664062,168.25881958007812,135.57435607910156,112.34703063964844,46.04765701293945,138.1538543701172,98.43070983886719,46.642539978027344,177.72207641601562,189.0347137451172,74.00904083251953,106.47112274169922,74.19171905517578,88.7978515625,119.32418823242188,268.8016357421875,139.29330444335938,53.386478424072266,77.00361633300781,91.69755554199219
2018-12-07,40.80953598022461,180.7928466796875,103.29420471191406,314.07183837890625,116.63107299804688,135.9499969482422,43.663429260253906,105.02973175048828,110.62799835205078,,172.83758544921875,165.22755432128906,132.84486389160156,108.20348358154297,44.01992416381836,137.69937133789062,96.65280151367188,46.36861038208008,175.33583068847656,184.89366149902344,72.45085144042969,102.2099380493164,72.03097534179688,87.75371551513672,118.29025268554688,261.3546447753906,135.4023895263672,53.018795013427734,75.37886047363281,90.1688003540039
2018-12-10,41.07838439941406,183.29542541503906,102.43245697021484,317.11328125,116.48003387451172,137.27000427246094,44.05833053588867,104.52954864501953,110.50943756103516,,172.029541015625,164.17572021484375,132.11697387695312,109.82645416259766,44.9433479309082,137.5384063720703,94.8468246459961,46.51030349731445,176.9553985595703,184.96827697753906,73.11190795898438,104.91094970703125,71.2157974243164,88.30426025390625,117.754150390625,258.7816162109375,136.16278076171875,53.56112289428711,75.35102081298828,90.89447784423828
2018-12-11,40.843441009521484,185.2692108154297,102.0548324584961,312.9154968261719,116.33841705322266,136.7899932861328,44.274574279785156,105.01154327392578,110.61811828613281,,170.0767364501953,164.67294311523438,131.0251922607422,109.60884857177734,45.105194091796875,138.7124786376953,93.9204330444336,46.79367446899414,175.93955993652344,184.16616821289062,72.81914520263672,105.88606262207031,72.25688171386719,89.13957214355469,115.81071472167969,259.4516296386719,135.10609436035156,54.0942497253418,75.95448303222656,90.8073959350586
2018-12-12,40.95728302001953,185.48641967773438,104.06881713867188,317.443603515625,118.34915161132812,140.08999633789062,44.5848388671875,105.14795684814453,110.85521697998047,,169.98052978515625,166.58541870117188,132.44261169433594,109.85365295410156,45.53358840942383,139.28057861328125,94.52865600585938,46.49141311645508,175.8341522216797,186.35797119140625,73.6690673828125,106.36386108398438,72.99349212646484,89.25346374511719,116.80635833740234,262.772216796875,136.0837860107422,52.62354278564453,76.5394058227539,90.09140014648438
2018-12-13,41.405364990234375,186.54412841796875,103.31356811523438,316.2581787109375,118.84947204589844,141.13999938964844,44.63185501098633,105.43898010253906,112.02096557617188,,169.23019409179688,166.26028442382812,132.9501953125,109.46378326416016,45.971500396728516,139.98123168945312,94.62223815917969,46.7275505065918,178.66122436523438,188.52178955078125,74.61341857910156,106.72463989257812,71.62830352783203,91.5885009765625,116.31809997558594,264.23828125,135.82699584960938,52.476478576660156,76.42799377441406,89.94625091552734
2018-12-14,40.080482482910156,181.38780212402344,102.34529876708984,309.7283630371094,119.67074584960938,137.0399932861328,43.080509185791016,103.52008819580078,110.8453369140625,,166.1999969482422,164.74945068359375,130.67083740234375,108.71121978759766,45.56214141845703,125.93009948730469,93.84556579589844,46.604759216308594,175.65208435058594,182.89773559570312,72.73051452636719,103.38980865478516,71.23543548583984,91.73088073730469,115.40862274169922,257.3155212402344,133.40753173828125,52.46729278564453,73.1042251586914,88.87222290039062
2018-12-17,39.70748519897461,179.50845336914062,97.96875,307.1825256347656,117.49954223632812,130.8300018310547,41.55736541748047,102.26507568359375,109.28441619873047,,161.62100219726562,160.6185302734375,128.69793701171875,105.26583099365234,44.81959533691406,122.27528381347656,92.6478271484375,45.6507453918457,173.25625610351562,179.8385772705078,71.54178619384766,100.32799530029297,68.65238189697266,88.05746459960938,114.8150634765625,250.56761169433594,129.76345825195312,51.42860794067383,70.76459503173828,87.8272476196289
2018-12-18,40.22339630126953,176.69422912597656,97.8138427734375,318.77484130859375,117.31074523925781,132.32000732421875,41.42573928833008,99.80052185058594,108.12853240966797,,164.978271484375,162.59791564941406,129.464111328125,105.76451110839844,45.44791030883789,123.48723602294922,92.20801544189453,45.64130401611328,172.22125244140625,181.46139526367188,70.68590545654297,101.381103515625,69.88007354736328,87.79169464111328,114.21194458007812,245.6158905029297,131.0078125,51.15285110473633,70.07755279541016,88.12720489501953
