Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2010-12-01,9.857033729553223,43.766517639160156,36.979007720947266,51.72443389892578,69.51280212402344,33.0,15.251330375671387,61.70170974731445,32.67232131958008,,145.0797119140625,28.025726318359375,40.714717864990234,104.07524871826172,15.526948928833008,46.12032699584961,32.11982727050781,23.27249526977539,57.243953704833984,65.88247680664062,25.653661727905273,22.190401077270508,16.33558464050293,47.23161697387695,43.58683395385742,30.80746841430664,16.341415405273438,22.63768768310547,30.30350685119629,42.037803649902344
2010-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-01,10.3691987991333,43.910003662109375,37.3753547668457,55.06916427612305,71.99913787841797,32.28499984741211,15.944916725158691,64.19007110595703,34.22724151611328,,141.16281127929688,29.392650604248047,42.89750289916992,114.88272094726562,15.844430923461914,44.569313049316406,34.02793502807617,22.2392578125,54.9395637512207,67.11919403076172,23.862720489501953,22.047285079956055,15.999720573425293,46.350563049316406,44.308013916015625,35.13749313354492,16.218351364135742,22.536453247070312,31.454666137695312,43.94761657714844
2011-02-01,10.793660163879395,40.92049026489258,37.69342041015625,57.07443618774414,76.7520523071289,33.067501068115234,13.99232006072998,70.15398406982422,38.51555633544922,,141.3009033203125,29.95220375061035,44.352691650390625,114.79765319824219,15.851807594299316,45.81459045410156,35.393619537353516,22.61787986755371,56.43852996826172,70.40953063964844,23.431076049804688,21.132957458496094,17.270305633544922,46.63500213623047,47.19834899902344,36.44712448120117,16.961353302001953,23.665538787841797,33.71030807495117,40.74188232421875
2011-03-01,10.650033950805664,42.61056137084961,39.103572845458984,58.9366340637207,83.0306167602539,33.39500045776367,12.929328918457031,73.22958374023438,37.943199157714844,,137.12254333496094,29.624469757080078,45.99829864501953,116.09937286376953,15.02551555633545,44.581119537353516,34.946372985839844,23.47418212890625,57.20827102661133,71.80831909179688,23.74761199951172,20.306140899658203,14.684510231018066,45.5625114440918,46.84394836425781,38.689754486083984,17.128158569335938,24.703947067260742,31.350889205932617,40.7967414855957
2011-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-01,10.699542999267578,45.32103729248047,42.46024703979492,63.60022735595703,86.05804443359375,34.650001525878906,13.254534721374512,74.55807495117188,37.95199966430664,,130.56033325195312,29.899137496948242,47.169254302978516,121.44615173339844,17.23690414428711,49.449310302734375,34.59010314941406,24.21917724609375,58.87739181518555,74.65763092041016,26.16488265991211,20.73001480102539,16.196046829223633,48.003353118896484,50.142845153808594,42.260589599609375,18.175113677978516,24.2167911529541,33.365989685058594,43.39532470703125
2011-05-01,10.629257202148438,48.26274108886719,44.81796646118164,62.20513916015625,79.22067260742188,38.064998626708984,12.709824562072754,71.47190856933594,36.657588958740234,,121.6724624633789,29.198944091796875,45.87503433227539,120.27143859863281,16.76036834716797,50.63060760498047,32.95608901977539,23.98581886291504,61.305850982666016,72.48418426513672,26.74712371826172,20.002222061157227,16.615108489990234,49.967613220214844,49.19197082519531,42.020225524902344,18.8591251373291,23.97681427001953,34.076725006103516,43.58476257324219
2011-06-01,10.257659912109375,46.51685333251953,44.90483856201172,59.24788284301758,79.7148666381836,37.244998931884766,11.809545516967773,70.60346221923828,34.37693786621094,,115.36336517333984,29.15064811706543,46.16651153564453,122.6829833984375,16.62933921813965,50.4853515625,31.203115463256836,24.158157348632812,63.86868667602539,73.27452850341797,25.68452262878418,20.930301666259766,17.70311164855957,47.40956497192383,46.26010513305664,44.27790451049805,19.640174865722656,24.171588897705078,33.294437408447266,42.220542907714844
2011-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-01,11.932583808898926,43.607059478759766,43.620601654052734,56.47504425048828,73.97173309326172,36.1775016784668,12.081900596618652,71.41355895996094,34.007110595703125,,116.99296569824219,28.323741912841797,41.138465881347656,130.04896545410156,16.75691032409668,49.17235565185547,30.829647064208984,24.772762298583984,65.50477600097656,67.31832122802734,25.109413146972656,22.057313919067383,18.008386611938477,45.85833740234375,43.97929382324219,42.74502182006836,19.93853187561035,22.912044525146484,30.612693786621094,41.87889862060547
2011-08-01,11.759929656982422,44.16511535644531,43.332950592041016,53.581947326660156,68.42656707763672,32.1875,11.899959564208984,67.85729217529297,29.991771697998047,,100.7403564453125,27.066890716552734,37.040122985839844,122.94047546386719,15.105987548828125,49.93891143798828,28.80286407470703,25.661535263061523,68.4815444946289,64.10459899902344,24.351646423339844,21.413305282592773,17.30921173095703,47.88065719604492,40.25386047363281,40.9277458190918,20.48395538330078,23.790353775024414,27.609447479248047,42.2602653503418
