Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2018-12-01,38.20580291748047,183.8432159423828,92.29474639892578,313.3722229003906,119.9539566040039,136.97000122070312,40.739376068115234,98.93656921386719,107.49234008789062,,160.697509765625,164.30003356933594,126.53351593017578,103.0625991821289,44.676795959472656,122.19007110595703,91.34713745117188,44.72507858276367,170.17042541503906,177.7120361328125,72.1581039428711,99.04086303710938,72.81669616699219,87.2506332397461,113.93885040283203,241.8778076171875,130.2967529296875,51.676788330078125,63.4393196105957,89.64090728759766
2019-01-01,40.31300735473633,176.70367431640625,99.44051361083984,374.7056884765625,125.7029037475586,151.97000122070312,44.46261978149414,104.26580810546875,110.17354583740234,,190.4801788330078,175.49749755859375,137.5568084716797,121.87625122070312,44.857669830322266,126.005859375,96.84930419921875,45.461830139160156,171.33001708984375,186.81497192382812,70.781005859375,101.82965087890625,80.41854858398438,91.56951904296875,120.18580627441406,262.3450012207031,133.32852172851562,50.610530853271484,67.08802795410156,92.72319793701172
2019-02-01,41.9382209777832,179.50845336914062,104.74751281738281,427.5077209472656,130.4828643798828,163.64999389648438,49.0516471862793,108.74928283691406,111.47760772705078,,189.21998596191406,177.03704833984375,147.55540466308594,125.24004364013672,50.41727828979492,129.37660217285156,98.44709014892578,42.82650375366211,176.1791534423828,193.42762756347656,77.3046875,109.24040222167969,84.19983673095703,94.2837142944336,127.24149322509766,235.17840576171875,146.27523803710938,52.86626434326172,66.0946044921875,95.78075408935547
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,46.204620361328125,180.80126953125,106.26419067382812,372.486572265625,128.72525024414062,158.3699951171875,51.15507888793945,113.14932250976562,109.68946075439453,46.451690673828125,185.43495178222656,183.4916229248047,153.01197814941406,129.42347717285156,51.445796966552734,133.2369842529297,95.49443054199219,44.262245178222656,183.14529418945312,195.13121032714844,79.09251403808594,115.49439239501953,82.70697021484375,99.54560852050781,131.3102264404297,240.07186889648438,154.5139617919922,54.918880462646484,59.10050964355469,94.36808776855469
2019-04-01,48.812217712402344,170.65631103515625,113.97393035888672,368.8439025878906,132.4590301513672,165.35000610351562,53.01216506958008,110.28337860107422,135.31626892089844,51.04017639160156,198.88931274414062,196.2351837158203,167.17514038085938,128.66217041015625,48.89745330810547,134.5808868408203,109.47474670410156,46.74482727050781,190.54244995117188,177.9734344482422,75.3591079711914,127.89188385009766,86.48429870605469,101.87042999267578,138.42979431152344,227.15811157226562,162.66551208496094,53.117034912109375,50.039737701416016,100.04135131835938
2019-05-01,42.58511734008789,158.6460418701172,111.91871643066406,333.60894775390625,114.5180892944336,151.41000366210938,49.61011505126953,104.57905578613281,130.44578552246094,42.070133209228516,176.25930786132812,182.89273071289062,158.2016143798828,116.48113250732422,42.19130325317383,125.00202941894531,100.72129821777344,46.811519622802734,191.21755981445312,150.0251007080078,75.83782196044922,121.1153564453125,75.95808410644531,99.15000915527344,140.18246459960938,235.66668701171875,159.5988006591797,50.99938201904297,46.08849334716797,98.67945098876953
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,48.328697204589844,176.88656616210938,120.43629455566406,357.5265808105469,130.27015686035156,151.72999572753906,52.184547424316406,115.43135070800781,137.9540252685547,45.01122283935547,191.1411895751953,200.34869384765625,168.91754150390625,127.99076843261719,46.14138412475586,133.6592559814453,106.27255249023438,48.51704406738281,201.44639587402344,164.1806182861328,80.28028106689453,131.6678009033203,81.41268920898438,105.64375305175781,143.98626708984375,237.82061767578125,171.9517364501953,53.608001708984375,51.49885559082031,108.05413818359375
2019-07-01,52.02074432373047,179.09429931640625,121.34365844726562,335.10321044921875,125.8542251586914,154.5,52.823387145996094,114.1976318359375,141.28334045410156,44.21706008911133,213.57244873046875,207.3030548095703,166.85675048828125,137.58778381347656,48.724609375,124.96487426757812,110.26490020751953,50.537811279296875,204.4148406982422,165.48768615722656,79.98756408691406,133.93826293945312,84.94764709472656,113.7271957397461,141.9749298095703,243.76853942871094,176.36074829101562,51.8626708984375,51.32929992675781,107.9465560913086
